Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Sound category	Additional information
1135	Spectrogram 1	1	9146.204	9149.497	612.8	6229.8	Bird	
1136	Spectrogram 1	1	9156.204	9159.009	818.2	6545.5	Bird	
1137	Spectrogram 1	1	9156.997	9158.399	4493.6	9804.3	Bird	
1138	Spectrogram 1	1	9157.948	9162.338	714.9	15217	Bird	
1139	Spectrogram 1	1	9165.448	9170.326	919.1	8783	Bird	low
1140	Spectrogram 1	1	9168.741	9186.79	817	13889.4	Bird	
1141	Spectrogram 1	1	9175.448	9177.765	0	4281.7	Buzz	
1142	Spectrogram 1	1	9178.985	9181.912	510.6	8170.2	Bird	low
1143	Spectrogram 1	1	9186.211	9192.369	584.3	7324.7	Bird	low
1144	Spectrogram 1	1	9190.738	9194.945	6105.3	18421.1	Other animal	
1145	Spectrogram 1	1	9193.375	9197.643	612.8	13174.5	Bird	
1146	Spectrogram 1	1	9197.033	9202.887	714.9	6740.4	Bird	low
1147	Spectrogram 1	1	9201.18	9213.985	510.6	16646.8	Bird	
1148	Spectrogram 1	1	9209.655	9212.582	1736.2	7863.8	Bird	
1149	Spectrogram 1	1	9213.838	9216.582	1021.3	7557.4	Bird	
1150	Spectrogram 1	1	9215.363	9257.375	714.9	16340.4	Bird	
1151	Spectrogram 1	1	9218.534	9246.399	1021.3	5821.3	Bird	low
1152	Spectrogram 1	1	9250.912	9252.131	5310.6	8578.7	Bird	
1153	Spectrogram 1	1	9261.033	9265.729	408.5	14502.1	Bird	
1154	Spectrogram 1	1	9265.912	9268.143	408.5	6536.2	Bird	low
1155	Spectrogram 1	1	9265.975	9270.366	7789.5	18000	Other animal	
1156	Spectrogram 1	1	9269.973	9271.68	0	5521.1	Buzz	
1157	Spectrogram 1	1	9271.863	9318.814	714.9	14195.7	Bird	
1158	Spectrogram 1	1	9273.96	9276.588	766	12919.1	Bird	
1159	Spectrogram 1	1	9284.912	9288.387	204.3	14195.7	Bird	
1160	Spectrogram 1	1	9294.546	9297.96	0	15727.7	Bird	
1161	Spectrogram 1	1	9300.155	9304.424	0	14706.4	Bird	
1162	Spectrogram 1	1	9313.326	9317.229	0	16544.7	Bird	
1163	Spectrogram 1	1	9319.521	9363.607	408.5	14604.3	Bird	
1164	Spectrogram 1	1	9322.631	9325.192	818.2	12954.5	Bird	
1165	Spectrogram 1	1	9323.942	9333.881	0	3472.3	Buzz	
1166	Spectrogram 1	1	9327.875	9342.753	0	16544.7	Bird	
1167	Spectrogram 1	1	9362.875	9364.796	5181.8	10363.6	Bird	
1168	Spectrogram 1	1	9366.046	9368.668	0	15931.9	Bird	
1169	Spectrogram 1	1	9367.143	9372.814	408.5	13991.5	Bird	
1170	Spectrogram 1	1	9373.887	9386.753	714.9	13276.6	Bird	
1171	Spectrogram 1	1	9379.375	9383.887	510.6	11131.9	Bird	
1172	Spectrogram 1	1	9385.594	9389.497	204.3	7761.7	Bird	low
1173	Spectrogram 1	1	9389.375	9429.985	714.9	11336.2	Bird	
1174	Spectrogram 1	1	9393.887	9398.155	0	11438.3	Bird	
1175	Spectrogram 1	1	9405.473	9409.741	0	10314.9	Bird	
1176	Spectrogram 1	1	9409.954	9412.332	681.8	7909.1	Bird	
1177	Spectrogram 1	1	9415.229	9419.741	0	10008.5	Bird	
1178	Spectrogram 1	1	9423.338	9424.68	5004.3	11642.6	Bird	
1179	Spectrogram 1	1	9424.863	9427.79	817	11948.9	Bird	
1180	Spectrogram 1	1	9430.57	9487.009	1021.3	13378.7	Bird	
1181	Spectrogram 1	1	9433.497	9438.009	0	12868.1	Bird	
1182	Spectrogram 1	1	9440.387	9446.729	0	2757.4	Buzz	
1183	Spectrogram 1	1	9442.975	9454.042	7894.7	18421.1	Other animal	
1184	Spectrogram 1	1	9445.448	9449.899	204.3	12255.3	Bird	
1185	Spectrogram 1	1	9452.582	9457.643	612.8	13889.4	Bird	
1186	Spectrogram 1	1	9460.387	9463.497	0	14093.6	Bird	
1187	Spectrogram 1	1	9467.155	9470.936	204.3	14808.5	Bird	
1188	Spectrogram 1	1	9474.899	9479.777	0	12663.8	Bird	
1189	Spectrogram 1	1	9478.253	9481.912	0	2451.1	Buzz	
1190	Spectrogram 1	1	9482.375	9486.216	0	13685.1	Bird	
1191	Spectrogram 1	1	9484.387	9488.351	0	7148.9	Buzz	
1192	Spectrogram 1	1	9488.046	9491.094	817	9293.6	Bird	
1193	Spectrogram 1	1	9490.668	9494.448	714.9	9804.3	Bird	
1194	Spectrogram 1	1	9494.326	9522.253	510.6	11131.9	Bird	
1195	Spectrogram 1	1	9497.802	9501.643	0	9600	Bird	
1196	Spectrogram 1	1	9501.094	9503.838	1429.8	7557.4	Bird	
1197	Spectrogram 1	1	9507.619	9511.582	817	8680.9	Bird	
1198	Spectrogram 1	1	9514.509	9517.985	566.3	5979.1	Bird	low
1199	Spectrogram 1	1	9516.033	9519.509	510.6	10621.3	Bird	
1200	Spectrogram 1	1	9521.887	9528.168	714.9	3983	Bird	
1201	Spectrogram 1	1	9523.244	9527.268	1894.7	17157.9	Other animal	
1202	Spectrogram 1	1	9526.338	9531.155	714.9	10212.8	Bird	
1203	Spectrogram 1	1	9530.851	9535.18	1225.5	6638.3	Bird	
1204	Spectrogram 1	1	9534.729	9538.692	612.8	3166	Bird	
1205	Spectrogram 1	1	9535.216	9539.241	0	8170.2	Bird	
1206	Spectrogram 1	1	9539.119	9546.802	919.1	5004.3	Bird	
1207	Spectrogram 1	1	9540.256	9544.738	2421.1	15368.4	Other animal	
1208	Spectrogram 1	1	9546.497	9550.277	919.1	10621.3	Bird	
1209	Spectrogram 1	1	9547.573	9554.25	3578.9	19894.7	Other animal	
1210	Spectrogram 1	1	9550.216	9556.375	817	4085.1	Bird	low
1211	Spectrogram 1	1	9556.131	9560.338	919.1	9395.7	Bird	
1212	Spectrogram 1	1	9559.302	9593.869	510.6	6331.9	Bird	low
1213	Spectrogram 1	1	9561.164	9565.28	5684.2	17052.6	Other animal	
1214	Spectrogram 1	1	9561.68	9564.546	510.6	5514.9	Bird	
1215	Spectrogram 1	1	9564.485	9568.753	612.8	9702.1	Bird	
1216	Spectrogram 1	1	9567.29	9571.009	1327.7	3063.8	Bird	
1217	Spectrogram 1	1	9573.509	9577.716	612.8	10621.3	Bird	
1218	Spectrogram 1	1	9581.497	9589.851	1007.3	3356.3	Bird	
1219	Spectrogram 1	1	9582.655	9596.412	612.8	10519.1	Bird	
1220	Spectrogram 1	1	9594.411	9600.539	4000	16000	Other animal	
1221	Spectrogram 1	1	9597.442	9601.832	817	7353.2	Bird	
1222	Spectrogram 1	1	9599.271	9603.113	714.9	3472.3	Bird	
1223	Spectrogram 1	1	9605.735	9610.247	510.6	9191.5	Bird	
1224	Spectrogram 1	1	9610.21	9661.613	714.9	7659.6	Bird	low
1225	Spectrogram 1	1	9614.235	9627.93	1021.3	3472.3	Bird	
1226	Spectrogram 1	1	9615.308	9620.552	714.9	10212.8	Bird	
1227	Spectrogram 1	1	9618.418	9620.918	0	3574.5	Buzz	
1228	Spectrogram 1	1	9626.832	9631.04	510.6	10110.6	Bird	
1229	Spectrogram 1	1	9637.198	9640.857	510.6	11029.8	Bird	
1230	Spectrogram 1	1	9639.905	9643.564	0	7549.3	Buzz	
1231	Spectrogram 1	1	9640.637	9650.18	1225.5	4493.6	Bird	
1232	Spectrogram 1	1	9649.905	9654.296	612.8	11438.3	Bird	
1233	Spectrogram 1	1	9661.101	9664.576	714.9	8680.9	Bird	
1234	Spectrogram 1	1	9664.027	9715.369	408.5	7557.4	Bird	low
1235	Spectrogram 1	1	9670.186	9674.149	817	8680.9	Bird	
1236	Spectrogram 1	1	9679.82	9684.271	919.1	8885.1	Bird	
1237	Spectrogram 1	1	9690.399	9694.119	766	8885.1	Bird	
1238	Spectrogram 1	1	9701.162	9705.43	714.9	9804.3	Bird	
1239	Spectrogram 1	1	9711.101	9714.515	1225.5	10110.6	Bird	
1240	Spectrogram 1	1	9715.101	9767.479	817	7659.6	Bird	low
1241	Spectrogram 1	1	9717.418	9720.344	1225.5	3676.6	Bird	
1242	Spectrogram 1	1	9718.973	9721.869	1429.8	6229.8	Bird	
1243	Spectrogram 1	1	9720.71	9724.918	0	8783	Bird	
1244	Spectrogram 1	1	9726.29	9729.766	818.2	6409.1	Bird	
1245	Spectrogram 1	1	9730.832	9735.466	1123.4	9804.3	Bird	
1246	Spectrogram 1	1	9735.345	9738.18	818.2	6000	Bird	
1247	Spectrogram 1	1	9738.302	9741.686	0	9464.8	Buzz	
1248	Spectrogram 1	1	9739.644	9742.479	1227.3	3409.1	Bird	
1249	Spectrogram 1	1	9741.686	9754.644	0	11744.7	Bird	
1250	Spectrogram 1	1	9743.088	9756.442	714.9	10417	Bird	
1251	Spectrogram 1	1	9752.616	9758.378	5894.7	20315.8	Other animal	
1252	Spectrogram 1	1	9759.979	9763.576	714.9	11846.8	Bird	
1253	Spectrogram 1	1	9762.402	9767.433	4421.1	18526.3	Other animal	
1254	Spectrogram 1	1	9763.271	9765.893	1021.3	5617	Bird	
1255	Spectrogram 1	1	9766.966	9785.503	817	9906.4	Bird	
1256	Spectrogram 1	1	9769.71	9773.552	817	8987.2	Bird	
1257	Spectrogram 1	1	9773.652	9776.762	2105.3	22210.5	Other animal	
1258	Spectrogram 1	1	9785.07	9789.765	510.6	11234	Bird	low
1259	Spectrogram 1	1	9789.064	9793.637	818.2	10363.6	Bird	
1260	Spectrogram 1	1	9789.405	9794.101	0	9600	Bird	
1261	Spectrogram 1	1	9794.314	9811.265	612.8	10212.8	Bird	
1262	Spectrogram 1	1	9794.405	9796.235	4953.2	10161.7	Bird	
1263	Spectrogram 1	1	9809.497	9813.399	714.9	10723.4	Bird	
1264	Spectrogram 1	1	9813.46	9816.631	1021.3	4391.5	Bird	c
1265	Spectrogram 1	1	9816.021	9817.485	4238.3	10263.8	Bird	
1266	Spectrogram 1	1	9818.399	9824.436	510.6	11642.6	Bird	
1267	Spectrogram 1	1	9824.375	9829.985	714.9	6089.6	Bird	
1268	Spectrogram 1	1	9828.155	9830.473	5004.3	9089.4	Bird	
1269	Spectrogram 1	1	9830.872	9835.811	3263.2	18105.3	Other animal	
1270	Spectrogram 1	1	9833.643	9838.338	0	9600	Bird	
1271	Spectrogram 1	1	9837.698	9845.777	817	6842.6	Bird	
1272	Spectrogram 1	1	9839.619	9842.546	4800	10927.7	Bird	
1273	Spectrogram 1	1	9846.485	9852.155	714.9	7046.8	Bird	
1274	Spectrogram 1	1	9849.168	9872.277	5412.8	9497.9	Bird	
1275	Spectrogram 1	1	9852.125	9857.186	1480.9	4646.8	Bird	
1276	Spectrogram 1	1	9856.485	9899.777	510.6	5923.4	Bird	low
1277	Spectrogram 1	1	9861.973	9866.546	1021.3	4909.1	Bird	
1278	Spectrogram 1	1	9871.058	9886.668	0	10621.3	Bird	
1279	Spectrogram 1	1	9880.57	9882.582	5310.6	10314.9	Bird	
1280	Spectrogram 1	1	9888.436	9892.826	817	8374.5	Bird	
1281	Spectrogram 1	1	9888.558	9890.448	5514.9	9702.1	Bird	
1282	Spectrogram 1	1	9894.351	9899.533	1072.3	7914.9	Bird	
1283	Spectrogram 1	1	9897.46	9899.777	5617	9089.4	Bird	
1284	Spectrogram 1	1	9898.046	9904.814	408.5	3472.3	Bird	low
1285	Spectrogram 1	1	9900.439	9904.463	4736.8	19368.4	Other animal	
1286	Spectrogram 1	1	9907.924	9910.851	4085.1	9702.1	Bird	
1287	Spectrogram 1	1	9908.838	9914.997	612.8	5923.4	Bird	
1288	Spectrogram 1	1	9914.753	9917.985	408.5	11642.6	Bird	
1289	Spectrogram 1	1	9917.619	9934.021	612.8	6127.7	Bird	low
1290	Spectrogram 1	1	9923.107	9924.814	4902.1	8987.2	Bird	
1291	Spectrogram 1	1	9933.229	9936.094	408.5	9600	Bird	
1292	Spectrogram 1	1	9935.485	9943.412	612.8	9906.4	Bird	
1293	Spectrogram 1	1	9947.741	9950.851	102.1	9497.9	Bird	
1294	Spectrogram 1	1	9952.351	9964.973	714.9	6944.7	Bird	low
1295	Spectrogram 1	1	9964.698	9968.692	51.1	14910.6	Bird	
1296	Spectrogram 1	1	9968.265	9972.168	0	5633.8	Buzz	
1297	Spectrogram 1	1	9970.704	9974.729	3370.2	7966	Bird	
1298	Spectrogram 1	1	9974.058	9977.192	681.8	4636.4	Bird	
1299	Spectrogram 1	1	9978.143	9981.253	714.9	7046.8	Bird	
1300	Spectrogram 1	1	9982.473	9986.009	817	4902.1	Bird	low
1301	Spectrogram 1	1	9985.155	9989.363	510.6	6842.6	Bird	
1302	Spectrogram 1	1	9988.643	9992.18	1165.6	6476.2	Bird	
1303	Spectrogram 1	1	9992.473	9995.277	306.4	5310.6	Bird	low
1304	Spectrogram 1	1	9992.473	9998.875	1429.8	4391.5	Bird	
1305	Spectrogram 1	1	9999.668	10003.692	714.9	7251.1	Bird	
1306	Spectrogram 1	1	10006.107	10007.387	1123.4	5412.8	Bird	low
1307	Spectrogram 1	1	10007.509	10010.674	1123.4	5970.1	Bird	
1308	Spectrogram 1	1	10023.241	10060.985	714.9	7659.6	Bird	low
1309	Spectrogram 1	1	10029.399	10068.765	510.6	12868.1	Bird	
1310	Spectrogram 1	1	10048.363	10052.631	1327.7	4800	Bird	
1311	Spectrogram 1	1	10060.899	10115.777	817	7353.2	Bird	low
1312	Spectrogram 1	1	10075.412	10079.253	408.5	11029.8	Bird	
1313	Spectrogram 1	1	10078.917	10082.118	1313.4	5850.7	Bird	
1314	Spectrogram 1	1	10081.021	10082.851	714.9	6638.3	Bird	
1315	Spectrogram 1	1	10082.942	10087.302	306.4	8936.2	Bird	
1316	Spectrogram 1	1	10088.826	10093.643	714.9	10825.5	Bird	
1317	Spectrogram 1	1	10097.546	10101.143	714.9	11234	Bird	
1318	Spectrogram 1	1	10100.594	10104.436	1021.3	5412.8	Bird	
1319	Spectrogram 1	1	10102.225	10106.433	3789.5	17578.9	Other animal	
1320	Spectrogram 1	1	10102.729	10106.204	1429.8	5821.3	Bird	
1321	Spectrogram 1	1	10106.448	10116.234	2388.1	6331.9	Bird	
1322	Spectrogram 1	1	10107.591	10110.609	477.6	11582.1	Bird	
1323	Spectrogram 1	1	10108.826	10121.174	817	4697.9	Bird	
1324	Spectrogram 1	1	10115.747	10147.601	0	7455.3	Bird	low
1325	Spectrogram 1	1	10117.881	10120.747	919.1	7353.2	Bird	
1326	Spectrogram 1	1	10123.534	10128.216	818.2	6567.2	Bird	
1327	Spectrogram 1	1	10132.661	10135.771	1194	7522.4	Bird	
1328	Spectrogram 1	1	10133.881	10138.21	1634	6638.3	Bird	
1329	Spectrogram 1	1	10138.637	10142.479	714.9	4800	Bird	
1330	Spectrogram 1	1	10147.271	10202.21	510.6	7557.4	Bird	low
1331	Spectrogram 1	1	10159.649	10166.143	835.8	5611.9	Bird	
1332	Spectrogram 1	1	10159.924	10163.674	1327.7	5014.9	Bird	
1333	Spectrogram 1	1	10168.43	10172.637	817	5719.1	Bird	
1334	Spectrogram 1	1	10177.21	10183.918	1531.9	5373.1	Bird	
1335	Spectrogram 1	1	10177.393	10202.21	3370.2	7046.8	Bird	
1336	Spectrogram 1	1	10183.735	10189.344	1123.4	3778.7	Bird	
1337	Spectrogram 1	1	10201.576	10253.466	714.9	7966	Bird	low
1338	Spectrogram 1	1	10203.223	10207.308	3166	7046.8	Bird	
1339	Spectrogram 1	1	10205.174	10208.04	1429.8	3472.3	Bird	
1340	Spectrogram 1	1	10209.93	10211.454	3063.8	6331.9	Bird	
1341	Spectrogram 1	1	10213.71	10217.491	3472.3	7046.8	Bird	
1342	Spectrogram 1	1	10216.637	10219.076	0	4187.2	Bird	
1343	Spectrogram 1	1	10223.04	10228.192	3268.1	8578.7	Bird	
1344	Spectrogram 1	1	10223.101	10225.844	714.9	3268.1	Bird	
1345	Spectrogram 1	1	10234.686	10237.125	919.1	5004.3	Bird	
1346	Spectrogram 1	1	10236.088	10241.027	3472.3	9600	Bird	
1347	Spectrogram 1	1	10239.991	10247.857	408.5	5719.1	Bird	
1348	Spectrogram 1	1	10248.283	10253.222	3574.5	9600	Bird	
1349	Spectrogram 1	1	10253.198	10259.479	714.9	4289.4	Bird	
1350	Spectrogram 1	1	10253.503	10312.893	1225.5	6842.6	Bird	low
1351	Spectrogram 1	1	10265.21	10269.783	3370.2	10417	Bird	
1352	Spectrogram 1	1	10269.905	10279.357	408.5	3880.9	Bird	
1353	Spectrogram 1	1	10282.649	10287.588	3370.2	10008.5	Bird	
1354	Spectrogram 1	1	10282.954	10339.924	408.5	3268.1	Bird	
1355	Spectrogram 1	1	10300.454	10351.747	2961.7	7455.3	Bird	
1356	Spectrogram 1	1	10312.811	10352.415	1074.6	7403	Bird	low
1357	Spectrogram 1	1	10339.655	10352.094	408.5	3574.5	Bird	
1358	Spectrogram 1	1	10355.326	10358.375	2757.4	8272.3	Bird	
1359	Spectrogram 1	1	10360.814	10362.399	2348.9	8272.3	Bird	
1360	Spectrogram 1	1	10364.655	10367.704	3472.3	8476.6	Bird	
1361	Spectrogram 1	1	10365.753	10378.07	817	3582.1	Bird	
1362	Spectrogram 1	1	10379.472	10383.924	3370.2	9395.7	Bird	
1363	Spectrogram 1	1	10381.119	10387.338	612.8	3880.9	Bird	
1364	Spectrogram 1	1	10383.985	10387.338	0	4732.4	Buzz	
1365	Spectrogram 1	1	10387.033	10409.704	1021.3	6536.2	Bird	low
1366	Spectrogram 1	1	10394.692	10398.655	3268.1	10723.4	Bird	
1367	Spectrogram 1	1	10405.716	10445.046	3472.3	7557.4	Bird	
1368	Spectrogram 1	1	10409.558	10445.046	919.1	6740.4	Bird	low
1369	Spectrogram 1	1	10414.436	10423.948	0	3718.3	Buzz	
1370	Spectrogram 1	1	10423.704	10426.143	1225.5	4902.1	Bird	
1371	Spectrogram 1	1	10429.314	10433.094	919.1	7659.6	Bird	
1372	Spectrogram 1	1	10438.582	10442.119	1327.7	6740.4	Bird	
1373	Spectrogram 1	1	10445.753	10499.046	204.3	8885.1	Bird	low
1374	Spectrogram 1	1	10446.21	10497.155	3472.3	7148.9	Bird	
1375	Spectrogram 1	1	10447.826	10451.302	612.8	6127.7	Bird	
1376	Spectrogram 1	1	10454.991	10457.277	1194	3223.9	Bird	
1377	Spectrogram 1	1	10461.241	10470.631	0	4845.1	Buzz	
1378	Spectrogram 1	1	10465.997	10471.972	817	4059.7	Bird	low
1379	Spectrogram 1	1	10476.219	10481.707	2000	18210.5	Other animal	
1380	Spectrogram 1	1	10476.241	10479.29	0	4845.1	Buzz	
1381	Spectrogram 1	1	10481.515	10484.762	955.2	4417.9	Bird	
1382	Spectrogram 1	1	10484.67	10488.238	955.2	4417.9	Bird	
1383	Spectrogram 1	1	10488.238	10553.229	358.2	8358.2	Bird	
1384	Spectrogram 1	1	10497.393	10515.731	2421.1	19473.7	Other animal	
1385	Spectrogram 1	1	10498.899	10542.009	2859.6	7557.4	Bird	
1386	Spectrogram 1	1	10522.829	10528.683	2000	18000	Other animal	
1387	Spectrogram 1	1	10534.296	10539.997	817	4902.1	Bird	c
1388	Spectrogram 1	1	10552.533	10566.558	3574.5	9089.4	Bird	
1389	Spectrogram 1	1	10553.082	10607.046	477.6	6536.2	Bird	low
1390	Spectrogram 1	1	10553.082	10591.802	0	3268.1	Buzz	
1391	Spectrogram 1	1	10561.924	10568.631	919.1	3983	Bird	
1392	Spectrogram 1	1	10565.725	10583.378	4000	17157.9	Other animal	
1393	Spectrogram 1	1	10606.96	10661.046	204.3	7283.6	Bird	
1394	Spectrogram 1	1	10649.826	10654.826	1021.3	3778.7	Bird	
1395	Spectrogram 1	1	10660.887	10697.046	204.3	6944.7	Bird	
1396	Spectrogram 1	1	10675.338	10679.607	1327.7	4391.5	Bird	
1397	Spectrogram 1	1	10689.475	10706.853	3368.4	15894.7	Other animal	
1398	Spectrogram 1	1	10696.777	10761.11	306.4	5731.3	Bird	
1399	Spectrogram 1	1	10702.387	10706.168	5004.3	9804.3	Bird	
1400	Spectrogram 1	1	10703.07	10705.265	0	5971.8	Buzz	
1401	Spectrogram 1	1	10713.439	10771.975	3052.6	19684.2	Other animal	
1402	Spectrogram 1	1	10740.253	10761.137	5310.6	10110.6	Bird	
1403	Spectrogram 1	1	10770.146	10801.854	5668.1	10008.5	Bird	
1404	Spectrogram 1	1	10770.329	10774.658	817	4697.9	Bird	low
1405	Spectrogram 1	1	10771.847	10852.975	2315.8	19894.7	Other animal	
1406	Spectrogram 1	1	10790.268	10799.994	721	5010.4	Bird	
1407	Spectrogram 1	1	10803.988	10818.378	306.4	4595.7	Bird	low
1408	Spectrogram 1	1	10820.183	10833.232	5310.6	9293.6	Bird	
1409	Spectrogram 1	1	10835.854	10878.232	306.4	5514.9	Bird	
1410	Spectrogram 1	1	10856.189	10857.957	5770.2	8527.7	Bird	
1411	Spectrogram 1	1	10866.646	10868.841	5719.1	9293.6	Bird	
1412	Spectrogram 1	1	10876.768	10878.78	5310.6	9089.4	Bird	
1413	Spectrogram 1	1	10881.89	10888.841	510.6	4595.7	Bird	low
1414	Spectrogram 1	1	10886.219	10894.085	5412.8	9395.7	Bird	
1415	Spectrogram 1	1	10888.476	10890.549	0	5971.8	Buzz	
1416	Spectrogram 1	1	10891.28	10918.451	408.5	5412.8	Bird	low
1417	Spectrogram 1	1	10901.256	10903.695	5106.4	8987.2	Bird	
1418	Spectrogram 1	1	10920.585	10922.902	4697.9	9702.1	Bird	
1419	Spectrogram 1	1	10922.354	10948.085	306.4	5106.4	Bird	low
1420	Spectrogram 1	1	10930.158	10945.463	5719.1	10621.3	Bird	
1421	Spectrogram 1	1	10944.244	10953.915	0	5633.8	Buzz	
1422	Spectrogram 1	1	10951.537	10968.793	5055.3	10263.8	Bird	
1423	Spectrogram 1	1	10956.232	11002.085	408.5	5106.4	Bird	low
1424	Spectrogram 1	1	10967.817	10979.799	408.5	6536.2	Bird	
1425	Spectrogram 1	1	10981.317	11007.658	2368.4	19947.4	Other animal	
1426	Spectrogram 1	1	11002	11022.366	408.5	5106.4	Bird	
1427	Spectrogram 1	1	11015.853	11022.073	4526.3	22736.8	Other animal	
1428	Spectrogram 1	1	11028.067	11032.732	0	5746.5	Buzz	
1429	Spectrogram 1	1	11033.46	11085.012	510.6	10363.6	Bird	
1430	Spectrogram 1	1	11050.609	11056.372	4736.8	20526.3	Other animal	
1431	Spectrogram 1	1	11085.134	11184.808	612.8	11454.5	Bird	
1432	Spectrogram 1	1	11123.469	11128.957	3578.9	24000	Other animal	
