Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Sound category	Additional information
1094	Spectrogram 1	1	5082.452	5083.824	4000	13405.4	Other animal	
1095	Spectrogram 1	1	5086.354	5088.062	2162.2	13405.4	Other animal	
1096	Spectrogram 1	1	5088.854	5092.818	1405.4	5081.1	Bird	
1097	Spectrogram 1	1	5090.501	5093.58	4324.3	13513.5	Other animal	
1098	Spectrogram 1	1	5092.879	5105.836	4324.3	11783.8	Other animal	
1099	Spectrogram 1	1	5095.775	5097.33	2918.9	13621.6	Other animal	
1100	Spectrogram 1	1	5098.031	5100.836	1081.1	6702.7	Bird	low
1101	Spectrogram 1	1	5099.19	5101.111	4432.4	12756.8	Other animal	
1102	Spectrogram 1	1	5103.397	5107.452	1189.2	6162.2	Bird	low
1103	Spectrogram 1	1	5104.129	5105.623	3567.6	13189.2	Other animal	
1104	Spectrogram 1	1	5106.202	5107.726	3027	12540.5	Other animal	
1105	Spectrogram 1	1	5108.141	5111.19	3891.9	13405.4	Other animal	
1106	Spectrogram 1	1	5109.178	5112.928	973	4973	Bird	
1107	Spectrogram 1	1	5111.891	5113.964	3243.2	12648.6	Other animal	
1108	Spectrogram 1	1	5115.55	5118.629	1297.3	5189.2	Bird	
1109	Spectrogram 1	1	5115.946	5117.592	4216.2	12864.9	Other animal	
1110	Spectrogram 1	1	5119.513	5121.373	3351.4	13621.6	Other animal	
1111	Spectrogram 1	1	5122.958	5134.421	2918.9	13297.3	Other animal	
1112	Spectrogram 1	1	5123.019	5125.001	3459.5	13189.2	Other animal	
1113	Spectrogram 1	1	5124.543	5128.979	756.8	5297.3	Bird	
1114	Spectrogram 1	1	5127.318	5128.781	3027	12432.4	Other animal	
1115	Spectrogram 1	1	5130.976	5133.995	3351.4	13189.2	Other animal	
1116	Spectrogram 1	1	5134.409	5148.556	2594.6	13297.3	Other animal	
1117	Spectrogram 1	1	5138.678	5140.72	3459.5	11891.9	Other animal	
1118	Spectrogram 1	1	5142.763	5144.409	3243.2	12864.9	Other animal	
1119	Spectrogram 1	1	5146.848	5148.495	4216.2	12648.6	Other animal	
1120	Spectrogram 1	1	5148.22	5152.031	540.5	5189.2	Bird	low
1121	Spectrogram 1	1	5150.171	5152.58	4000	13621.6	Other animal	
1122	Spectrogram 1	1	5154.348	5156.452	2594.6	13405.4	Other animal	
1123	Spectrogram 1	1	5158.434	5160.263	3675.7	12864.9	Other animal	
1124	Spectrogram 1	1	5158.678	5161.269	648.6	4864.9	Bird	
1125	Spectrogram 1	1	5161.373	5172.806	4000	12864.9	Other animal	
1126	Spectrogram 1	1	5168.446	5172.653	827.6	4756.8	Bird	
1127	Spectrogram 1	1	5173.476	5175.428	3459.5	12216.2	Other animal	
1128	Spectrogram 1	1	5175.55	5177.135	2918.9	13297.3	Other animal	
1129	Spectrogram 1	1	5177.836	5179.178	3675.7	13405.4	Other animal	
1130	Spectrogram 1	1	5178.251	5180.751	756.8	5081.1	Bird	
1131	Spectrogram 1	1	5179.379	5180.812	3567.6	12864.9	Other animal	
1132	Spectrogram 1	1	5181.239	5183.098	4216.2	13405.4	Other animal	
1133	Spectrogram 1	1	5183.275	5185.318	3459.5	12324.3	Other animal	
1134	Spectrogram 1	1	5186.629	5190.379	864.9	5729.7	Bird	
1135	Spectrogram 1	1	5186.903	5189.098	4216.2	14378.4	Other animal	
1136	Spectrogram 1	1	5191.019	5192.696	2918.9	13945.9	Other animal	
1137	Spectrogram 1	1	5191.94	5198.001	756.8	4973	Bird	
1138	Spectrogram 1	1	5194.19	5197.208	4324.3	13189.2	Other animal	
1139	Spectrogram 1	1	5197.793	5199.135	3243.2	13729.7	Other animal	
1140	Spectrogram 1	1	5198.952	5200.537	973	5189.2	Bird	
1141	Spectrogram 1	1	5199.806	5202.58	3027	13081.1	Other animal	
1142	Spectrogram 1	1	5204.44	5206.391	3135.1	14918.9	Other animal	
1143	Spectrogram 1	1	5205.714	5209.556	1081.1	5621.6	Bird	low
1144	Spectrogram 1	1	5210.867	5212.574	2810.8	14054.1	Other animal	
1145	Spectrogram 1	1	5215.44	5216.964	2702.7	13837.8	Other animal	
1146	Spectrogram 1	1	5217.056	5217.757	0	11027	Buzz	
1147	Spectrogram 1	1	5219.586	5220.806	4216.2	13297.3	Other animal	
1148	Spectrogram 1	1	5219.891	5221.202	0	8324.3	Buzz	
1149	Spectrogram 1	1	5221.263	5222.543	1405.4	5297.3	Bird	
1150	Spectrogram 1	1	5222.879	5224.434	2594.6	14594.6	Other animal	
1151	Spectrogram 1	1	5226.903	5228.245	3459.5	13297.3	Other animal	
1152	Spectrogram 1	1	5228.202	5232.043	1297.3	5189.2	Bird	
1153	Spectrogram 1	1	5228.324	5237.958	1837.8	8540.5	Other animal	
1154	Spectrogram 1	1	5230.672	5232.318	4432.4	13945.9	Other animal	
1155	Spectrogram 1	1	5236.098	5237.989	3243.2	12648.6	Other animal	
1156	Spectrogram 1	1	5240.153	5243.263	1081.1	6486.5	Bird	
1157	Spectrogram 1	1	5241.373	5242.501	5081.1	13621.6	Other animal	
1158	Spectrogram 1	1	5242.592	5257.903	3891.9	11351.4	Other animal	
1159	Spectrogram 1	1	5244.543	5246.464	3027	12864.9	Other animal	
1160	Spectrogram 1	1	5247.714	5250.702	1081.1	6162.2	Bird	
1161	Spectrogram 1	1	5248.446	5250.031	4216.2	12973	Other animal	
1162	Spectrogram 1	1	5255.19	5256.318	3459.5	13837.8	Other animal	
1163	Spectrogram 1	1	5256.958	5260.068	756.8	6486.5	Bird	
1164	Spectrogram 1	1	5259.184	5260.312	3675.7	13945.9	Other animal	
1165	Spectrogram 1	1	5261.958	5263.208	864.9	7675.7	Bird	low
1166	Spectrogram 1	1	5263.974	5279.401	648.6	6111.1	Bird	
1167	Spectrogram 1	1	5265.117	5266.946	3675.7	13297.3	Other animal	
1168	Spectrogram 1	1	5267.708	5269.446	3027	13837.8	Other animal	
1169	Spectrogram 1	1	5273.44	5274.72	4216.2	14270.3	Other animal	
1170	Spectrogram 1	1	5277.739	5289.08	3891.9	12973	Other animal	
1171	Spectrogram 1	1	5280.742	5289.842	864.9	6378.4	Bird	maybe there are two birds singing
1172	Spectrogram 1	1	5291.537	5292.94	2918.9	14162.2	Other animal	
1173	Spectrogram 1	1	5293.153	5296.568	540.5	5189.2	Bird	
1174	Spectrogram 1	1	5295.745	5297.726	1729.7	14594.6	Other animal	
1175	Spectrogram 1	1	5298.702	5302.3	1081.1	6486.5	Bird	
1176	Spectrogram 1	1	5300.684	5302.117	3135.1	15459.5	Other animal	
1177	Spectrogram 1	1	5302.421	5303.915	2702.7	13081.1	Other animal	
1178	Spectrogram 1	1	5304.739	5307.482	2162.2	15243.2	Other animal	
1179	Spectrogram 1	1	5308.671	5310.958	3675.7	14162.2	Other animal	
1180	Spectrogram 1	1	5309.83	5314.83	864.9	6270.3	Bird	
1181	Spectrogram 1	1	5313.001	5314.921	3459.5	14378.4	Other animal	
1182	Spectrogram 1	1	5317.592	5319.574	4000	16324.3	Other animal	
1183	Spectrogram 1	1	5321.586	5323.415	2810.8	14594.6	Other animal	
1184	Spectrogram 1	1	5324.513	5328.293	864.9	6702.7	Bird	low
1185	Spectrogram 1	1	5325.519	5329.239	0	3675.7	Buzz	
1186	Spectrogram 1	1	5338.111	5340.062	3459.5	15783.8	Other animal	
1187	Spectrogram 1	1	5340.885	5343.019	2702.7	16432.4	Other animal	
1188	Spectrogram 1	1	5343.867	5345.33	3675.7	13945.9	Other animal	
1189	Spectrogram 1	1	5345.696	5347.098	2162.2	13513.5	Other animal	
1190	Spectrogram 1	1	5348.043	5349.842	4000	13837.8	Other animal	
1191	Spectrogram 1	1	5350.037	5366.836	4108.1	15243.2	Other animal	
1192	Spectrogram 1	1	5351.226	5355.861	540.5	5837.8	Bird	
1193	Spectrogram 1	1	5361.44	5365.159	864.9	5945.9	Bird	
1194	Spectrogram 1	1	5369.464	5371.232	2702.7	14378.4	Other animal	
1195	Spectrogram 1	1	5371.903	5376.964	973	5945.9	Bird	
1196	Spectrogram 1	1	5373.732	5375.653	2918.9	14162.2	Other animal	
1197	Spectrogram 1	1	5377.806	5379.726	4108.1	14162.2	Other animal	
1198	Spectrogram 1	1	5380.55	5387.806	1081.1	6378.4	Bird	
1199	Spectrogram 1	1	5382.257	5383.72	4216.2	14162.2	Other animal	
1200	Spectrogram 1	1	5386.159	5388.263	4324.3	14378.4	Other animal	
1201	Spectrogram 1	1	5390.793	5392.623	4162.2	14432.4	Other animal	
1202	Spectrogram 1	1	5392.806	5396.739	756.8	5621.6	Bird	
1203	Spectrogram 1	1	5394.452	5396.434	3675.7	14594.6	Other animal	
1204	Spectrogram 1	1	5397.226	5405.961	540.5	5621.6	Bird	
1205	Spectrogram 1	1	5398.69	5400.611	3351.4	14378.4	Other animal	
1206	Spectrogram 1	1	5402.501	5404.604	3567.6	13729.7	Other animal	
1207	Spectrogram 1	1	5406.647	5408.842	4324.3	15351.4	Other animal	
1208	Spectrogram 1	1	5408.111	5409.788	324.3	5621.6	Bird	
1209	Spectrogram 1	1	5410.293	5428.251	2162.2	13513.5	Other animal	
1210	Spectrogram 1	1	5424.867	5431.208	1189.2	5945.9	Bird	
1211	Spectrogram 1	1	5430.836	5433.367	2810.8	13081.1	Other animal	
1212	Spectrogram 1	1	5433.976	5437.879	2594.6	12973	Other animal	
1213	Spectrogram 1	1	5437.787	5443.062	540.5	5513.5	Bird	
1214	Spectrogram 1	1	5437.879	5465.123	3243.2	13945.9	Other animal	
1215	Spectrogram 1	1	5444.159	5448.885	648.6	4756.8	Bird	
1216	Spectrogram 1	1	5450.214	5456.464	540.5	4540.5	Bird	
1217	Spectrogram 1	1	5456.739	5472.696	648.6	6115.4	Bird	two birds are singing together
1218	Spectrogram 1	1	5465.592	5468.641	2653.8	13615.4	Other animal	
1219	Spectrogram 1	1	5469.373	5472.544	2769.2	13961.5	Other animal	
1220	Spectrogram 1	1	5473.349	5478.349	2884.6	13500	Other animal	
1221	Spectrogram 1	1	5473.714	5479.477	807.7	5307.7	Bird	
1222	Spectrogram 1	1	5478.653	5486.824	2653.8	14192.3	Other animal	
1223	Spectrogram 1	1	5487.038	5493.074	3000	14769.2	Other animal	background noise
1224	Spectrogram 1	1	5493.428	5495.135	1961.5	15576.9	Other animal	
1225	Spectrogram 1	1	5494.769	5498.519	923.1	5653.8	Bird	
1226	Spectrogram 1	1	5495.684	5509.342	2884.6	15461.5	Other animal	two different chirp
1227	Spectrogram 1	1	5503.129	5525.527	576.9	5538.5	Bird	
1228	Spectrogram 1	1	5510.294	5519.196	3000	14538.5	Other animal	
1229	Spectrogram 1	1	5519.666	5522.836	3923.1	13961.5	Other animal	
1230	Spectrogram 1	1	5523.141	5526.8	3692.3	13153.8	Other animal	
1231	Spectrogram 1	1	5525.71	5528.538	692.3	5423.1	Bird	
1232	Spectrogram 1	1	5526.977	5543.288	2423.1	14307.7	Other animal	
1233	Spectrogram 1	1	5528.934	5531.769	807.7	5192.3	Bird	low
1234	Spectrogram 1	1	5532.556	5544.172	576.9	5423.1	Bird	
1235	Spectrogram 1	1	5545.12	5558.138	0	5189.2	Bird	two birds are singing together
1236	Spectrogram 1	1	5545.196	5551.141	2423.1	13500	Other animal	
1237	Spectrogram 1	1	5552.178	5556.599	2769.2	13730.8	Other animal	
1238	Spectrogram 1	1	5556.721	5559.221	3576.9	14076.9	Other animal	
1239	Spectrogram 1	1	5557.833	5561.675	461.5	4961.5	Bird	two birds are singing together
1240	Spectrogram 1	1	5560.056	5570.275	3807.7	14653.8	Other animal	
1241	Spectrogram 1	1	5561.492	5565.211	888.9	5222.2	Bird	
1242	Spectrogram 1	1	5561.733	5564.934	0	5307.7	Buzz	
1243	Spectrogram 1	1	5567.928	5578.599	576.9	5192.3	Bird	
1244	Spectrogram 1	1	5570.397	5573.507	3923.1	14423.1	Other animal	
1245	Spectrogram 1	1	5575.611	5579.239	3576.9	15346.2	Other animal	
1246	Spectrogram 1	1	5580.141	5583.83	3346.2	14538.5	Other animal	
1247	Spectrogram 1	1	5580.812	5588.068	692.3	5884.6	Bird	
1248	Spectrogram 1	1	5584.288	5585.812	3115.4	15000	Other animal	
1249	Spectrogram 1	1	5587.031	5590.233	3461.5	15692.3	Other animal	
1250	Spectrogram 1	1	5588.739	5603.342	692.3	6000	Bird	
1251	Spectrogram 1	1	5591.361	5594.379	3576.9	14423.1	Other animal	"Different sound, it is like a wing beat"
1252	Spectrogram 1	1	5594.44	5597.794	756.8	5189.2	Bird	
1253	Spectrogram 1	1	5596.605	5598.8	1961.5	15000	Other animal	"Different sound, it is like a wing beat"
1254	Spectrogram 1	1	5602.062	5604.653	3461.5	13038.5	Other animal	"Different sound, it is like a wing beat"
1255	Spectrogram 1	1	5603.525	5606.574	756.8	5189.2	Bird	
1256	Spectrogram 1	1	5605.586	5606.928	0	17423.1	Other animal	"Different sound, it is like a wing beat"
1257	Spectrogram 1	1	5606.44	5610.952	576.9	5076.9	Bird	
1258	Spectrogram 1	1	5607.446	5609.458	1846.2	15461.5	Other animal	
1259	Spectrogram 1	1	5609.184	5613.91	5192.3	12000	Other animal	"These are the differerent noise, like a wing beat of insect; it can be interference noise"
1260	Spectrogram 1	1	5611.089	5627.461	807.7	5538.5	Bird	
1261	Spectrogram 1	1	5613.666	5615.16	3230.8	15000	Other animal	
1262	Spectrogram 1	1	5617.522	5631.181	3983	11029.8	Other animal	"These are the differerent noise, like a wing beat of insect; it can be interference noise"
1263	Spectrogram 1	1	5617.705	5620.327	3692.3	17192.3	Other animal	"Different sound, it is like a wing beat"
1264	Spectrogram 1	1	5621.943	5625.083	4961.5	15230.8	Other animal	"Different sound, it is like a wing beat"
1265	Spectrogram 1	1	5624.961	5626.455	0	3000	Buzz	
1266	Spectrogram 1	1	5626.943	5633.254	3000	17076.9	Other animal	"Different sound, it is like a wing beat"
1267	Spectrogram 1	1	5628.778	5635.974	461.5	5538.5	Bird	
1268	Spectrogram 1	1	5633.992	5637.437	4038.5	16730.8	Other animal	
1269	Spectrogram 1	1	5638.089	5641.809	1038.5	6230.8	Bird	
1270	Spectrogram 1	1	5638.272	5643.882	3461.5	15115.4	Other animal	"Different sound, it is like a wing beat"
1271	Spectrogram 1	1	5642.693	5655.285	576.9	6346.2	Bird	
1272	Spectrogram 1	1	5644.035	5656.199	4500	9702.1	Other animal	"These are the differerent noise, like a wing beat of insect; it can be interference noise"
1273	Spectrogram 1	1	5644.626	5646.455	0	5307.7	Buzz	
1274	Spectrogram 1	1	5645.498	5647.663	3576.9	16384.6	Other animal	"Different sound, it is like a wing beat"
1275	Spectrogram 1	1	5649.492	5652.815	3576.9	16846.2	Other animal	"Different sound, it is like a wing beat"
1276	Spectrogram 1	1	5651.367	5655.33	1222.2	5333.3	Bird	
1277	Spectrogram 1	1	5653.211	5658.955	3692.3	13615.4	Other animal	"Different sound, it is like a wing beat"
1278	Spectrogram 1	1	5658.772	5662.797	923.1	5884.6	Bird	
1279	Spectrogram 1	1	5661.181	5663.01	4038.5	14423.1	Other animal	
1280	Spectrogram 1	1	5662.967	5672.48	5076.9	15807.7	Other animal	
1281	Spectrogram 1	1	5664.812	5667.556	709.4	5674.9	Bird	
1282	Spectrogram 1	1	5668.776	5671.581	1444.4	6333.3	Bird	
1283	Spectrogram 1	1	5671.642	5681.291	461.5	6115.4	Bird	background noise;
1284	Spectrogram 1	1	5672.51	5673.577	3807.7	16961.5	Other animal	
1285	Spectrogram 1	1	5675.971	5679.629	1000	6222.2	Bird	
1286	Spectrogram 1	1	5676.199	5677.846	3576.9	16846.2	Other animal	
1287	Spectrogram 1	1	5679.919	5682.48	3576.9	16730.8	Other animal	
1288	Spectrogram 1	1	5681.87	5686.398	576.9	5653.8	Bird	
1289	Spectrogram 1	1	5684.004	5687.48	3576.9	16615.4	Other animal	
1290	Spectrogram 1	1	5686.352	5687.663	923.1	7038.5	Bird	
1291	Spectrogram 1	1	5687.129	5689.629	591.1	5556.7	Bird	
1292	Spectrogram 1	1	5688.333	5689.949	4500	14307.7	Other animal	
1293	Spectrogram 1	1	5690.721	5702.824	461.5	5884.6	Bird	
1294	Spectrogram 1	1	5690.751	5693.769	3576.9	14769.2	Other animal	
1295	Spectrogram 1	1	5695.172	5697.336	3692.3	15576.9	Other animal	
1296	Spectrogram 1	1	5696.825	5702.19	1222.2	5222.2	Bird	
1297	Spectrogram 1	1	5699.714	5701.483	3461.5	15115.4	Other animal	
1298	Spectrogram 1	1	5702.397	5705.964	3115.4	15923.1	Other animal	
1299	Spectrogram 1	1	5705.617	5711.288	576.9	5653.8	Bird	
1300	Spectrogram 1	1	5707.934	5710.922	3000	5884.6	Bird	
1301	Spectrogram 1	1	5708.086	5710.403	5192.3	15115.4	Other animal	
1302	Spectrogram 1	1	5711.196	5714.824	4384.6	14307.7	Other animal	
1303	Spectrogram 1	1	5711.592	5722.507	807.7	5192.3	Bird	maybe there is another bird singing
1304	Spectrogram 1	1	5712.415	5715.281	1182.3	5793.1	Bird	
1305	Spectrogram 1	1	5715.922	5718.879	5192.3	15168.8	Other animal	
1306	Spectrogram 1	1	5717.842	5719.184	1961.5	5423.1	Bird	
1307	Spectrogram 1	1	5719.184	5721.379	1300.5	5438.4	Bird	
1308	Spectrogram 1	1	5720.464	5722.537	2364.5	5556.7	Bird	
1309	Spectrogram 1	1	5721.275	5733.135	4038.5	14192.3	Other animal	
1310	Spectrogram 1	1	5724.141	5735.94	807.7	6576.9	Bird	
1311	Spectrogram 1	1	5728.196	5729.233	1269.2	5884.6	Bird	
1312	Spectrogram 1	1	5730.025	5731.336	2423.1	6461.5	Bird	
1313	Spectrogram 1	1	5732.342	5733.989	1730.8	5538.5	Bird	
1314	Spectrogram 1	1	5735.635	5741.306	4153.8	16038.5	Other animal	
1315	Spectrogram 1	1	5737.19	5748.501	923.1	6923.1	Bird	too low
1316	Spectrogram 1	1	5743.928	5745.544	4038.5	14307.7	Other animal	
1317	Spectrogram 1	1	5747.647	5748.379	461.5	6230.8	Bird	
1318	Spectrogram 1	1	5752.495	5755.086	1038.5	6230.8	Bird	
1319	Spectrogram 1	1	5754.416	5756.672	3576.9	9923.1	Other animal	
1320	Spectrogram 1	1	5756.153	5758.105	1269.2	7153.8	Bird	
1321	Spectrogram 1	1	5759.178	5761.342	4384.6	12461.5	Other animal	
1322	Spectrogram 1	1	5759.574	5761.891	1269.2	7269.2	Bird	
1323	Spectrogram 1	1	5763.995	5765.763	4153.8	13615.4	Other animal	
1324	Spectrogram 1	1	5764.879	5769.3	576.9	5538.5	Bird	
1325	Spectrogram 1	1	5768.69	5770.641	4153.8	14192.3	Other animal	
1326	Spectrogram 1	1	5773.721	5776.495	3461.5	13846.2	Other animal	
1327	Spectrogram 1	1	5773.964	5782.745	807.7	6692.3	Bird	
1328	Spectrogram 1	1	5777.379	5780.733	1536.9	6384.2	Bird	
1329	Spectrogram 1	1	5777.775	5784.513	4846.2	14076.9	Other animal	
1330	Spectrogram 1	1	5785.324	5791.086	461.5	8307.7	Bird	
1331	Spectrogram 1	1	5786.483	5787.916	5076.9	10846.2	Bird	
1332	Spectrogram 1	1	5787.275	5789.227	4615.4	11884.6	Other animal	
1333	Spectrogram 1	1	5790.751	5793.099	576.9	6692.3	Bird	
1334	Spectrogram 1	1	5793.464	5804.836	3923.1	9230.8	Other animal	
1335	Spectrogram 1	1	5796.086	5797.855	3576.9	13730.8	Other animal	
1336	Spectrogram 1	1	5798.221	5804.775	461.5	5307.7	Bird	
1337	Spectrogram 1	1	5800.141	5801.696	2076.9	13615.4	Other animal	
1338	Spectrogram 1	1	5803.983	5805.69	3346.2	12807.7	Other animal	
1339	Spectrogram 1	1	5804.842	5815.879	4500	13615.4	Other animal	
1340	Spectrogram 1	1	5805.446	5806.544	346.2	8192.3	Bird	
1341	Spectrogram 1	1	5806.443	5815.94	403.8	5596.2	Bird	
1342	Spectrogram 1	1	5815.94	5817.038	1038.5	6346.2	Bird	
1343	Spectrogram 1	1	5816.605	5831.666	4730.8	13961.5	Other animal	
1344	Spectrogram 1	1	5821.208	5822.58	1846.2	5884.6	Bird	
1345	Spectrogram 1	1	5831.391	5838.922	807.7	6923.1	Bird	low
1346	Spectrogram 1	1	5832.946	5839.41	3807.7	14307.7	Other animal	
1347	Spectrogram 1	1	5846.135	5867.964	2653.8	14192.3	Other animal	
1348	Spectrogram 1	1	5869.629	5871.916	3576.9	15576.9	Other animal	
1349	Spectrogram 1	1	5873.684	5885.269	2884.6	15576.9	Other animal	
1350	Spectrogram 1	1	5874.111	5882.495	461.5	6346.2	Bird	low
1351	Spectrogram 1	1	5886.928	5910.678	4269.2	13961.5	Other animal	
1352	Spectrogram 1	1	5891.836	5897.08	0	6346.2	Buzz	
1353	Spectrogram 1	1	5912.922	5923.379	3461.5	13615.4	Other animal	
1354	Spectrogram 1	1	5927.775	5933.172	692.3	5307.7	Bird	low
1355	Spectrogram 1	1	5929.727	5936.19	4269.2	13961.5	Other animal	
1356	Spectrogram 1	1	5938.385	5948.995	4038.5	13153.8	Other animal	
1357	Spectrogram 1	1	5947.946	5952.031	576.9	5769.2	Bird	low
1358	Spectrogram 1	1	5954.013	5964.135	3346.2	13961.5	Other animal	
1359	Spectrogram 1	1	5965.977	5975.885	3230.8	13384.6	Other animal	
1360	Spectrogram 1	1	5972.501	5980.885	807.7	6346.2	Bird	
1361	Spectrogram 1	1	5977.044	5982.928	3461.5	13269.2	Other animal	
1362	Spectrogram 1	1	5980.916	5982.166	0	9461.5	Buzz	
1363	Spectrogram 1	1	5984.117	5986.342	3576.9	13961.5	Other animal	
1364	Spectrogram 1	1	5986.306	5988.288	4384.6	11423.1	Bird	
1365	Spectrogram 1	1	5988.105	5995.086	3692.3	13961.5	Other animal	
1366	Spectrogram 1	1	5988.721	5990.184	1961.5	6115.4	Bird	
1367	Spectrogram 1	1	5990.086	5994.324	576.9	5769.2	Bird	
1368	Spectrogram 1	1	5993.471	6002.221	5076.9	11769.2	Bird	
1369	Spectrogram 1	1	5996.178	5999.044	0	4961.5	Buzz	
1370	Spectrogram 1	1	6002.681	6006.675	3636.4	12692.3	Other animal	
1371	Spectrogram 1	1	6008.321	6010.577	4846.2	11192.3	Bird	
1372	Spectrogram 1	1	6008.321	6014.51	3576.9	14769.2	Other animal	
1373	Spectrogram 1	1	6016.114	6023.675	3807.7	15461.5	Other animal	
1374	Spectrogram 1	1	6016.449	6020.535	692.3	6807.7	Bird	
1375	Spectrogram 1	1	6025.016	6028.035	3346.2	13500	Other animal	
1376	Spectrogram 1	1	6029.041	6032.028	3115.4	13730.8	Other animal	
1377	Spectrogram 1	1	6034.01	6039.681	3576.9	15000	Other animal	
1378	Spectrogram 1	1	6036.175	6039.681	0	5538.5	Buzz	
1379	Spectrogram 1	1	6043.217	6044.224	3346.2	12230.8	Bird	
1380	Spectrogram 1	1	6043.827	6045.382	2076.9	14192.3	Other animal	
1381	Spectrogram 1	1	6047.486	6053.614	2538.5	14423.1	Other animal	
1382	Spectrogram 1	1	6048.461	6073.824	4615.4	10038.5	Bird	
1383	Spectrogram 1	1	6061.602	6063.522	3115.4	15000	Other animal	
1384	Spectrogram 1	1	6065.108	6070.504	1961.5	14307.7	Other animal	
1385	Spectrogram 1	1	6074.708	6076.538	1038.5	15923.1	Other animal	
1386	Spectrogram 1	1	6078.641	6090.166	2192.3	12346.2	Other animal	
1387	Spectrogram 1	1	6091.282	6102.41	2076.9	12230.8	Other animal	
1388	Spectrogram 1	1	6097.623	6099.757	0	5653.8	Buzz	
1389	Spectrogram 1	1	6100.556	6110.83	4730.8	10153.8	Bird	
1390	Spectrogram 1	1	6110.769	6111.989	3692.3	12000	Other animal	
1391	Spectrogram 1	1	6111.714	6117.263	709.4	11653.8	Bird	
1392	Spectrogram 1	1	6116.318	6117.294	1974	14769.2	Other animal	
1393	Spectrogram 1	1	6118.3	6125.647	3230.8	13153.8	Other animal	
1394	Spectrogram 1	1	6125.342	6127.355	461.5	7384.6	Bird	low
1395	Spectrogram 1	1	6128.623	6132.739	0	15115.4	Buzz	
1396	Spectrogram 1	1	6133.562	6140.971	3461.5	13384.6	Other animal	
1397	Spectrogram 1	1	6139.349	6148.19	0	9576.9	Buzz	
1398	Spectrogram 1	1	6143.312	6145.721	3346.2	13384.6	Other animal	
1399	Spectrogram 1	1	6149.257	6157.58	1846.2	11653.8	Other animal	
1400	Spectrogram 1	1	6161.964	6163.245	3230.8	11769.2	Bird	
1401	Spectrogram 1	1	6165.913	6167.528	0	7615.4	Buzz	
1402	Spectrogram 1	1	6172.263	6174.733	1500	16038.5	Other animal	
1403	Spectrogram 1	1	6176.288	6178.117	1882.8	9939.8	Bird	
1404	Spectrogram 1	1	6180.331	6204.919	2859.6	12357.4	Other animal	
1405	Spectrogram 1	1	6181.611	6185.574	1021.3	6229.8	Bird	low
1406	Spectrogram 1	1	6193.379	6195.605	817	6229.8	Bird	low
1407	Spectrogram 1	1	6200.306	6204.026	408.5	4595.7	Bird	
1408	Spectrogram 1	1	6207.047	6225.401	3370.2	13072.3	Other animal	
1409	Spectrogram 1	1	6207.831	6215.422	408.5	5412.8	Bird	
1410	Spectrogram 1	1	6226.638	6228.559	3574.5	14706.4	Other animal	
1411	Spectrogram 1	1	6226.913	6231.547	510.6	7046.8	Bird	low sound
1412	Spectrogram 1	1	6231.669	6234.077	2451.1	14910.6	Other animal	
1413	Spectrogram 1	1	6235.943	6237.803	1634	11540.4	Other animal	
1414	Spectrogram 1	1	6236.248	6245.913	3574.5	8374.5	Other animal	
1415	Spectrogram 1	1	6240.852	6245.486	612.8	6740.4	Bird	low sound
1416	Spectrogram 1	1	6244.297	6246.279	2246.8	11029.8	Other animal	
1417	Spectrogram 1	1	6248.596	6251.157	0	4289.4	Buzz	
1418	Spectrogram 1	1	6249.327	6251.614	2144.7	12051.1	Other animal	
1419	Spectrogram 1	1	6249.962	6254.901	408.5	6025.5	Bird	
1420	Spectrogram 1	1	6253.346	6257.462	3166	12459.6	Other animal	
1421	Spectrogram 1	1	6257.888	6268.071	3166	10927.7	Other animal	
1422	Spectrogram 1	1	6259.84	6271.901	919.1	6025.5	Bird	low sound
1423	Spectrogram 1	1	6268.669	6271.382	3472.3	12051.1	Other animal	
1424	Spectrogram 1	1	6272.846	6295.346	3370.2	11642.6	Other animal	
1425	Spectrogram 1	1	6279.126	6290.59	817	6842.6	Bird	low sound; background noise
1426	Spectrogram 1	1	6295.364	6309.998	2246.8	15523.4	Other animal	
1427	Spectrogram 1	1	6306.858	6311.126	510.6	6331.9	Bird	too low
1428	Spectrogram 1	1	6310.358	6328.491	3983	14502.1	Other animal	
1429	Spectrogram 1	1	6319.138	6323.224	510.6	6025.5	Bird	
1430	Spectrogram 1	1	6326.349	6330.526	612.8	6229.8	Bird	
1431	Spectrogram 1	1	6328.863	6330.875	3370.2	13583	Other animal	
1432	Spectrogram 1	1	6332.064	6334.838	3166	13889.4	Other animal	
1433	Spectrogram 1	1	6336.18	6343.1	510.6	6025.5	Bird	too low
1434	Spectrogram 1	1	6346.027	6351.911	612.8	6842.6	Bird	
1435	Spectrogram 1	1	6349.32	6351.393	3574.5	13685.1	Other animal	
1436	Spectrogram 1	1	6353.387	6355.186	1123.4	12970.2	Other animal	
1437	Spectrogram 1	1	6356.954	6360.155	714.9	6229.8	Bird	
1438	Spectrogram 1	1	6358.143	6360.003	2553.2	13174.5	Other animal	
1439	Spectrogram 1	1	6361.07	6364.027	0	15012.8	Buzz	
1440	Spectrogram 1	1	6364.277	6380.893	3574.5	13685.1	Other animal	
1441	Spectrogram 1	1	6369.064	6373.911	817	7046.8	Bird	
1442	Spectrogram 1	1	6377.661	6383.088	0	4085.1	Buzz	
